0.503054
0.479659
0.537223
0.584036
0.636180
0.453047
0.668072
0.642719
0.576934
0.707794
0.790213
0.720580
0.955098
0.585753
0.445027
0.823077
0.470302
0.723674
0.757347
0.772158
0.522523
0.709011
0.703268
0.541800
0.668034
0.485402
0.541709
0.430572
0.634732
0.445254
0.522411
0.521819
0.706506
0.281554
0.520366
0.497628
0.601315
0.383592
0.534071
0.613732
0.551603
0.499890
0.641840
0.410552
0.420798
0.405968
0.478888
0.411020
0.415203
0.533532
0.462364
0.542761
0.442575
0.243616
0.617922
0.494965
0.353054
0.365129
0.452938
0.439380
0.437742
0.441547
0.531622
0.322020
0.406696
0.373426
0.461429
0.393826
0.398844
0.445198
0.304743
0.461426
0.414904
0.392945
0.290967
0.220780
0.476637
0.396506
0.354304
0.320425
0.349270
0.460530
0.362976
0.437061
0.359433
0.329815
0.362972
0.400096
0.457273
0.474697
0.452934
0.444340
0.395753
0.390580
0.456428
0.357741
0.439624
0.525712
0.328978
0.394637
0.383927
0.385583
0.435763
0.399567
0.437831
0.324101
0.448252
0.311611
0.404894
0.316952
0.413656
0.510580
0.428638
0.469784
0.376040
0.378871
0.263916
0.350017
0.355412
0.329367
0.354391
0.265477
0.472308
0.412139
0.432880
0.399205
0.421739
0.297361
0.384199
0.479524
0.573979
0.502912
0.649900
0.564250
0.816197
0.710408
0.711156
0.729351
0.802003
0.853278
0.475343
0.819394
0.527804
0.797448
0.570397
0.798314
0.464353
0.595615
